Bank Ticker,BAC,BAC,BAC,BAC,BAC,C,C,C,C,C,GS,GS,GS,GS,GS,JPM,JPM,JPM,JPM,JPM,MS,MS,MS,MS,MS,WFC,WFC,WFC,WFC,WFC
Stock Info,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,21.03,21.6,20.81,21.39,97766163,39.382,40.900999999999996,39.095,40.688,30383778,155.47,158.93,153.77,158.23,4689431,88.99,90.99,87.7,89.46,26820846,35.617,37.173,35.438,36.687,18954022,26.864,28.256,26.854,28.06,36788684
2020-04-03,20.4,20.74,19.6804,20.03,68293497,38.59,39.046,36.285,37.096,25595907,149.2,150.9195,145.23,146.93,2801582,86.0,87.48,82.77,84.05,21199448,33.266999999999996,34.001,32.573,33.555,17075412,26.462,26.815,25.394000000000002,25.708000000000002,33400900
2020-04-02,19.65,20.79,19.59,20.57,70007364,37.957,39.243,36.908,38.818000000000005,29845587,143.02,150.453,141.67,149.93,4446911,82.65100000000001,87.006,82.10700000000001,86.61,24267539,31.066999999999997,33.703,30.976999999999997,33.604,21846581,25.943,26.982,25.855,26.678,33786348
2020-04-01,19.93,20.35,19.51,19.77,83961299,38.729,39.827,37.601,38.106,29529655,146.1,149.57,145.0,145.29,4689124,84.225,85.67,82.39399999999999,83.492,28320833,31.404,32.126999999999995,30.888,31.344,23964118,26.482,26.825,25.678,26.041,49482810
2020-03-31,21.82,22.49,20.96,21.23,95213702,43.172,43.761,41.213,41.678000000000004,26497397,158.13,161.1,153.72,154.59,3589699,91.103,93.20200000000001,88.421,89.104,23622247,34.229,34.982,33.421,33.703,17273204,28.824,29.158,27.599,28.128,37670455
2020-03-30,21.65,22.35,21.27,22.04,80449107,43.586999999999996,43.795,41.133,43.617,27750449,158.52,160.43,153.18,159.62,4152809,89.71799999999999,93.12200000000001,88.382,92.538,21881979,33.238,35.032,32.681999999999995,34.536,18205563,29.755,29.873,28.315,29.324,42070638
2020-03-27,21.68,22.2,21.1,21.6,91522847,43.667,45.022,42.548,43.34,25755006,159.08,163.73,157.0,158.34,4186742,92.23200000000001,93.865,89.619,90.193,30353631,33.347,34.427,32.830999999999996,33.713,33669070,29.421999999999997,30.666999999999998,28.500999999999998,29.677,39734111
2020-03-26,21.31,22.95,21.17,22.72,116271076,43.221000000000004,45.803999999999995,42.548,45.537,31901072,156.37,167.66,154.31,165.79,6790307,93.11200000000001,97.556,92.57600000000001,97.111,30150510,33.505,36.529,33.039,35.399,26658301,28.746,30.765,28.500999999999998,30.285,46447897
2020-03-25,21.71,22.1,20.4089,21.1,146991290,41.86600000000001,44.231,39.016,41.42,38616676,154.6,162.21,145.32,155.13,8587796,88.322,94.171,83.671,90.787,38507733,33.604,35.171,31.969,33.694,27437797,28.421999999999997,29.693,27.217,28.393,54424907
2020-03-24,19.42,21.15,19.01,21.03,147882436,37.255,40.49,36.948,40.233000000000004,34462521,144.32,153.9,143.63,153.6,6647422,84.027,89.17299999999999,82.04700000000001,87.521,34720242,29.828000000000003,33.084,29.144000000000002,32.93,26133423,26.423000000000002,28.589000000000002,25.805999999999997,28.344,49618423
2020-03-23,19.26,19.67,17.95,18.08,181898463,37.156,37.749,34.256,35.018,33363704,136.03,141.935,133.26,134.97,5472629,81.83,82.889,77.28699999999999,78.217,32874681,28.896,29.53,27.518,27.566999999999997,26633241,25.737,26.335,24.605,24.747,48020410
2020-03-20,21.76,21.84,19.56,19.67,150910446,40.035,40.56,36.809,37.66,38568969,148.99,149.19,138.29,138.41,7561254,85.412,88.54,81.632,82.641,30464133,30.976999999999997,31.176,28.935,29.410999999999998,27714212,28.109,28.177,25.659000000000002,25.971999999999998,75417672
2020-03-19,20.26,21.75,19.0,21.2,122461306,35.097,40.806999999999995,33.841,39.224000000000004,43857762,137.38,152.49,130.85,149.49,6548186,80.721,87.204,76.119,84.42299999999999,32509404,30.085,32.613,28.489,30.65,24140186,27.109,28.53,25.764,27.726999999999997,54202900
2020-03-18,20.27,20.97,19.7,20.79,148272500,36.671,37.591,31.664,36.047,48864575,150.0,155.97,135.41,140.02,9543242,86.76799999999999,89.85600000000001,79.53399999999999,83.027,41957077,31.066999999999997,32.554,26.963,30.482,27845868,27.148000000000003,28.315,26.364,27.56,52958708
2020-03-17,21.06,22.685,20.03,21.98,120065734,41.559,43.518,38.393,39.827,52198226,157.0,166.74,150.0,158.67,6876285,89.955,96.43799999999999,86.6,92.796,35606036,32.088,34.814,29.846999999999998,33.495,27285333,27.08,30.01,25.374000000000002,29.04,59293562
2020-03-16,19.85,21.726999999999997,19.58,20.44,121688755,40.065,44.755,39.154,40.757,35506672,150.23,169.54,150.0,154.66,6888003,84.324,93.015,83.68,87.45100000000001,38990654,30.799,34.961999999999996,30.095,31.374000000000002,27025635,25.815,28.648000000000003,25.776,25.971999999999998,58634360
2020-03-13,22.19,24.25,21.48,24.16,128357432,47.318000000000005,50.702,44.833999999999996,50.504,40949918,162.82,177.56,152.35,177.17,6368355,95.00299999999999,102.92,91.054,102.84,38943848,33.971,37.193000000000005,32.78,37.173,33598171,29.55,31.123,27.217,30.275,79957959
2020-03-12,20.59,22.87,20.15,20.51,139552562,44.824,48.485,42.37,42.806000000000004,46429211,160.0,166.745,150.0,150.68,8357743,88.669,95.963,85.432,87.14399999999999,50241948,33.614000000000004,34.606,30.938000000000002,31.037,28210684,29.215999999999998,30.245,26.58,26.658,69838396
2020-03-11,22.84,23.96,22.26,22.67,127543845,53.383,53.75899999999999,49.495,50.257,37121269,178.48,180.77,170.97,171.89,5316998,96.656,99.021,93.57799999999999,94.973,38554319,37.897,38.521,36.125,36.548,27624484,33.372,33.588,31.373,31.686,45694117
2020-03-10,23.26,23.675,21.585,23.61,134863577,54.155,55.115,50.958999999999996,54.996,32872783,181.62,185.395,173.285,184.35,6803867,97.98200000000001,100.24,93.60700000000001,99.66,31425852,39.463,39.641,36.727,39.155,27349502,33.94,34.381,31.636999999999997,34.381,40893057
2020-03-09,22.23,23.49,21.51,21.93,145195959,53.74,55.026,50.464,50.83,36003698,173.58,179.25,170.16,172.81,6443000,95.57700000000001,98.21,92.044,92.479,40771339,36.529,38.68,36.529,37.173,28425379,33.048,33.788000000000004,31.578000000000003,31.833000000000002,54359674
2020-03-06,25.47,26.21,25.1,25.71,119121241,59.825,61.656000000000006,59.113,60.636,30234126,190.68,196.3,189.28,192.85,5071909,105.17,109.19,103.94,106.97,38555935,40.157,41.872,39.988,41.475,31170210,36.263000000000005,36.93,35.602,36.351,57919884
2020-03-05,27.24,27.35,26.4,26.78,110878735,64.119,64.436,62.348,62.823,27567082,201.33,203.465,196.95,198.79,4151707,114.48,115.23,111.42,112.8,25285680,43.131,43.556999999999995,41.772,42.218999999999994,24160913,39.203,39.213,37.802,38.125,45952976
2020-03-04,28.070999999999998,28.24,27.221,28.21,111949571,65.35600000000001,66.811,63.687,66.682,24445235,205.84,208.92,202.7,208.74,3520352,117.11,118.95,113.52,118.62,26063922,44.766000000000005,44.928000000000004,43.824,44.845,22131127,40.193000000000005,40.605,39.164,40.576,34569908
2020-03-03,29.184,29.555999999999997,27.445,27.574,139583485,67.14699999999999,67.711,63.793,64.367,29861362,209.0,211.79,202.12,203.43,5677200,119.73,121.68,115.04,115.76,32885953,45.966,46.511,43.473,44.013000000000005,30472387,41.222,42.04600000000001,39.233000000000004,39.723,46007213
2020-03-02,28.17,29.194000000000003,27.266,29.184,148719220,63.178999999999995,66.9,62.457,66.88,29314290,201.41,209.62,197.63,209.47,5285526,115.57,120.33,113.28,120.27,27639708,44.717,46.075,44.013000000000005,46.075,23438568,40.164,41.438,38.669000000000004,41.418,45129951
2020-02-28,27.822,28.568,27.524,28.319000000000003,172356357,61.349,63.773,60.696000000000005,62.794,46518346,199.09,202.245,194.85,200.77,6740665,116.31,117.27,111.5,114.92,46419988,43.486999999999995,45.148999999999994,43.309,44.637,37308939,40.486999999999995,41.036,38.958,40.037,73167129
2020-02-27,29.363000000000003,30.108,28.726999999999997,28.945,121921305,65.406,66.183,63.724,63.773,35024676,209.21,212.18,204.12,204.44,5883945,121.65,124.33,120.05,120.12,23244529,45.341,46.793,44.766000000000005,45.013999999999996,27051103,42.457,43.433,41.585,41.623999999999995,42016771
2020-02-26,31.191,31.4,30.366,30.436,80576566,69.285,69.868,67.444,67.464,25851448,217.37,218.66,213.45,214.47,4197666,125.62,127.62,125.04,125.34,25094246,47.799,48.126999999999995,46.481,46.828,22482875,44.574,44.74100000000001,43.251000000000005,43.261,27994934
2020-02-25,32.483000000000004,32.552,30.644000000000002,30.883000000000003,92171206,71.867,72.441,68.275,68.70100000000001,27742396,223.41,224.5,214.58,216.29,5376184,129.65,130.87,124.3,124.96,21013300,49.544,49.713,47.145,47.611000000000004,25793318,45.368,45.74100000000001,44.065,44.221000000000004,31742224
2020-02-24,32.97,32.999,32.314,32.522,79664673,72.609,73.27199999999999,71.679,71.768,21320147,222.22,225.31,221.19,223.18,4165126,130.38,131.83,129.45,130.8,13759947,49.871,50.05,48.781000000000006,49.247,28922611,45.652,46.015,45.339,45.466,23544803
2020-02-21,34.311,34.415,33.919000000000004,34.141999999999996,46973287,76.745,77.141,75.35,75.637,14168814,229.51,230.39,226.98,229.22,3101119,135.15,135.51,133.54,134.41,9874323,53.033,53.123000000000005,51.636,51.963,29801242,46.534,46.897,46.162,46.75,22170614
2020-02-20,34.242,34.858000000000004,34.242,34.629,42875922,76.844,77.869,76.498,77.398,11888234,234.97,235.46,229.84,231.32,3203214,135.76,136.94,135.13,136.08,7499933,53.528999999999996,55.021,53.123000000000005,53.281000000000006,59048498,46.06399999999999,46.466,45.75,46.397,16289892
2020-02-19,34.232,34.629,34.192,34.5,29821186,77.05199999999999,77.567,76.805,77.23,9242308,233.57,236.35,231.86,235.89,2220556,135.5,136.97,134.94,136.08,7144881,55.373000000000005,55.938,55.006,55.818999999999996,6128748,46.309,46.407,46.044,46.152,15919545
2020-02-18,34.55,34.609,33.794000000000004,34.053000000000004,40584558,77.78399999999999,78.032,76.696,76.765,10474201,235.11,235.63,229.79,231.79,2754120,135.93,136.29,133.66,134.25,9090741,55.313,55.472,54.456,55.036,6959509,47.015,47.162,45.603,46.053999999999995,22883549
2020-02-14,34.649,34.738,34.48,34.629,26616466,78.05199999999999,78.259,77.626,77.96300000000001,9152720,236.7,237.56,234.79,235.64,1729251,136.42,136.77,135.53,136.05,6696764,55.452,55.631,55.056000000000004,55.353,4619599,47.181000000000004,47.353,46.799,47.26,15841841
2020-02-13,34.54,34.808,34.330999999999996,34.689,31977863,78.061,78.446,77.794,78.17,9041126,236.4,237.52,235.13,236.9,1470307,136.33,136.92,135.0,136.46,7524925,55.313,55.501999999999995,55.016000000000005,55.442,5768707,46.672,47.216,46.603,47.162,12784557
2020-02-12,34.858000000000004,35.225,34.564,34.699,36890582,79.061,79.917,78.467,78.497,9584796,236.56,239.71,236.28,237.2,2132508,137.17,137.85,136.38,136.58,8040679,55.73,56.161,55.621,55.69,7192744,47.26,47.523999999999994,46.809,46.838,17006808
2020-02-11,34.629,34.818000000000005,34.54,34.55,32683551,77.923,78.715,77.814,78.259,9537380,237.55,238.09,234.78,235.02,2252591,136.84,137.39,136.36,136.58,6647010,55.254,55.754,55.20399999999999,55.294,7183460,47.123000000000005,47.376999999999995,46.986999999999995,47.034,13964165
2020-02-10,34.222,34.47,34.162,34.47,24529312,77.26,77.913,77.23,77.656,8507610,235.96,236.42,234.03,235.92,2607124,135.54,136.43,135.34,136.32,6022640,54.203,54.876999999999995,54.138999999999996,54.867,5160056,46.721000000000004,46.907,46.476000000000006,46.818999999999996,18493026
2020-02-07,34.102,34.435,34.028,34.391,31462515,77.309,78.223,77.24,77.86399999999999,8430251,238.29,239.06,235.11,236.55,3025279,135.32,136.25,134.9,135.76,6446079,54.13399999999999,54.629,53.945,54.55,7654733,46.78,47.044,46.53,46.887,13442340
2020-02-06,34.718,34.788000000000004,34.381,34.45,39763607,78.962,79.021,77.577,78.141,12962500,243.86,244.28,239.71,240.35,2239496,136.82,136.87,135.7,136.19,9086038,54.946999999999996,55.006,54.13399999999999,54.53,7038267,47.475,47.534,46.891999999999996,47.025,18630192
2020-02-05,33.884,34.589,33.854,34.49,54953174,77.102,78.149,76.993,78.02199999999999,13209149,243.5,243.64,241.52,242.82,3145739,135.17,136.31,134.61,136.17,10256189,54.382,54.669,53.909,54.51,8309995,46.45,46.935,46.335,46.848,20770297
2020-02-04,33.347,33.685,33.317,33.407,45349108,75.944,76.458,75.627,75.697,12302373,241.4,242.26,240.08,240.47,3071319,134.16,135.2,133.69,133.9,9252281,53.281000000000006,54.123999999999995,53.261,53.549,9457619,46.256,46.391999999999996,45.82,45.83,15440527
2020-02-03,32.791,33.188,32.705999999999996,32.760999999999996,48817717,73.915,75.41,73.915,74.34100000000001,11216985,236.91,240.92,236.6,237.56,2749882,131.3,132.86,131.3,132.0,10125505,52.181000000000004,53.123000000000005,52.121,52.141000000000005,8449315,45.81,46.276,45.607,45.695,15954788
2020-01-31,32.86,32.96,32.443000000000005,32.622,55195229,75.16199999999999,75.38,73.134,73.62899999999999,17282664,240.52,241.41,235.44,236.31,3504133,133.11,133.44,130.12,131.0,12918099,52.736000000000004,52.815,51.431999999999995,51.803999999999995,11386193,45.985,46.013999999999996,45.335,45.519,23800670
2020-01-30,32.493,33.306999999999995,32.463,33.268,50865262,74.45100000000001,76.22,74.215,76.112,12714550,236.25,242.86,235.29,242.65,3281676,131.33,134.73,131.33,134.49,9142918,52.151,53.39,51.943000000000005,53.351000000000006,8762282,45.743,46.498999999999995,45.61600000000001,46.46,15220802
2020-01-29,33.119,33.228,32.771,32.801,37667094,76.22,76.574,75.11,75.178,9644498,243.03,245.0,238.11,238.66,3736370,133.42,134.15,132.32,132.85,9423085,53.653,53.721000000000004,52.865,52.865,9167053,45.985,46.445,45.83,45.84,16694755
2020-01-28,32.811,33.278,32.736,33.029,39082380,75.895,76.8,75.473,75.925,11149993,238.03,242.1,236.6,241.11,3142486,131.47,133.58,131.12,133.05,13198530,52.983000000000004,53.613,52.565,53.2,9375287,46.071999999999996,46.343,45.849,45.937,17193598
2020-01-27,32.363,32.92,32.264,32.641999999999996,57460488,74.962,75.69,74.559,75.405,16134219,234.93,237.54,233.58,236.69,2521770,128.77,131.57,128.38,130.67,12994094,52.195,52.876999999999995,52.056999999999995,52.303999999999995,10813306,45.471000000000004,45.98,45.326,45.675,18722729
2020-01-24,33.904,33.924,33.059,33.327,48102186,78.265,78.314,76.319,77.085,15296415,243.58,244.22,239.14,240.45,2894944,134.97,135.03,130.96,131.78,15323992,54.687,54.765,53.278,53.721000000000004,9902491,46.731,46.751000000000005,45.751999999999995,46.131,21902384
2020-01-23,33.874,34.043,33.516,33.904,46008856,78.226,78.722,77.577,78.441,11819592,243.01,245.5,241.4,244.09,2823982,134.31,135.34,133.33,135.14,9442798,54.382,54.805,53.968,54.687,10220096,46.926,46.983999999999995,46.528,46.761,17837725
2020-01-22,34.152,34.232,34.013000000000005,34.141999999999996,39127773,78.835,79.11,78.502,78.736,8185151,245.11,247.01,244.84,245.55,2043434,135.83,135.99,134.98,135.27,7627557,55.327,55.652,55.001999999999995,55.012,10435289,47.54600000000001,47.605,46.82899999999999,47.09,21003250
2020-01-21,34.202,34.301,34.003,34.043,51135221,79.11,79.533,78.51100000000001,78.54,10704220,245.71,247.34,244.11,244.21,2507602,135.78,136.65,135.28,135.43,8562306,55.032,55.623000000000005,54.342,55.07,21155127,47.605,48.37,47.323,47.458999999999996,31821196
2020-01-17,34.699,34.728,34.381,34.49,54501625,79.778,80.015,79.43,79.74,12627984,248.71,248.94,246.49,247.94,3127376,136.13,136.86,135.91,136.78,14850402,55.406000000000006,56.696000000000005,55.327,56.637,15641399,47.876000000000005,47.924,47.062,47.692,30595061
2020-01-16,34.679,34.768,34.381,34.5,50689894,80.565,80.732,79.47,79.62100000000001,10606485,245.51,248.3,244.73,248.2,3992669,136.04,136.48,135.43,135.84,10895810,55.199,56.489,54.805,55.583,35124019,46.993,47.827,46.391999999999996,47.76,38175429
2020-01-15,34.545,34.569,34.122,34.45,75222389,80.339,80.654,79.35600000000001,79.857,16341700,240.53,247.98,237.71,243.72,5444283,136.43,137.17,134.75,135.31,16462728,51.683,52.136,51.318000000000005,52.136,11517377,47.353,47.361999999999995,46.528,46.858000000000004,48619229
2020-01-14,35.076,35.444,34.887,35.096,67212364,79.818,81.696,79.592,80.515,25407871,243.83,247.01,243.11,244.17,4335488,136.52,139.31,136.27,137.37,25202150,52.254,52.437,51.876000000000005,52.056999999999995,9753114,48.71,49.20399999999999,47.76,47.809,58447065
2020-01-13,34.619,34.848,34.44,34.838,38258512,78.14699999999999,79.34100000000001,77.656,79.278,16874754,242.95,244.61,241.52,243.72,3382184,134.79,135.79,134.36,135.79,12510473,51.418,51.979,51.278999999999996,51.979,8463885,50.912,50.912,50.262,50.533,25994023
2020-01-10,34.778,34.848,34.44,34.52,39994247,78.638,78.648,77.72399999999999,77.90100000000001,10237110,241.27,241.91,239.92,240.64,2262964,135.72,135.84,134.41,134.67,10297936,51.383,51.673,51.126999999999995,51.418,7809065,51.193000000000005,51.3,50.891999999999996,50.912,14208499
2020-01-09,35.076,35.106,34.718,34.808,40137237,79.602,79.602,78.373,78.717,13120427,239.87,241.92,238.36,241.13,4006478,136.63,136.81,135.63,136.03,9569160,51.368,51.456,51.033,51.27,7422993,51.59,51.59,50.891999999999996,51.13399999999999,21467727
2020-01-08,34.351,34.967,34.330999999999996,34.748000000000005,45625936,77.429,78.638,77.34100000000001,78.009,11489334,234.25,238.29,234.05,236.32,3586681,134.3,136.17,134.21,135.53,9798504,50.18600000000001,51.003,50.126999999999995,50.787,6280619,51.24100000000001,51.716,51.198,51.221000000000004,17105238
2020-01-07,34.48,34.699,34.311,34.400999999999996,34567750,77.941,77.95100000000001,77.39,77.419,10676160,233.57,236.33,233.33,234.06,5426146,135.87,136.44,134.42,134.48,10686820,50.265,50.412,49.94,50.147,4642611,51.445,51.445,50.882,51.066,13699679
2020-01-06,34.192,34.679,34.152,34.629,42502778,77.381,78.196,77.381,78.098,10240806,228.53,232.6,228.1,232.53,3349711,135.16,136.85,135.1,136.81,10373206,49.901,50.265,49.693999999999996,50.245,7593852,51.144,51.59,51.123999999999995,51.493,13612581
2020-01-03,34.758,34.927,34.54,34.679,51087567,78.441,79.145,78.098,78.343,12876157,230.19,231.2,228.9,230.17,2290006,136.09,137.8,135.67,136.92,10495459,50.452,50.669,50.059,50.422,6810124,51.503,51.993,51.3,51.803000000000004,16096770
2020-01-02,35.126,35.434,35.066,35.414,37884050,78.766,79.877,78.668,79.848,12955060,229.6,233.21,228.76,232.9,3760645,137.47,138.76,136.96,138.75,10993487,50.442,51.27,50.393,51.25,7555016,52.221000000000004,52.4,51.891000000000005,52.123999999999995,17330496
2019-12-31,34.808,35.036,34.748000000000005,34.997,29824793,77.97,78.579,77.75399999999999,78.53,8171121,228.31,228.57,227.28,228.53,1456185,136.21,137.16,136.0,137.09,7323387,50.18600000000001,50.354,49.968999999999994,50.343999999999994,5211777,51.91,52.192,51.843,52.172,12958225
2019-12-30,35.344,35.424,34.868,34.927,30914170,78.786,79.046,77.98899999999999,78.156,10261797,230.27,230.27,228.11,228.4,1503806,137.58,137.76,136.17,136.33,7080869,50.58,50.6,50.147,50.18600000000001,4602651,52.531000000000006,52.618,51.881,51.978,11240686
2019-12-27,35.474000000000004,35.494,35.036,35.126,28300471,78.638,78.815,78.226,78.314,11056064,230.4,230.8,229.07,229.26,1352104,136.99,137.45,136.37,136.83,8001381,50.55,50.55,50.152,50.31399999999999,4180591,52.647,52.677,52.235,52.288999999999994,10201465
2019-12-26,35.096,35.335,35.066,35.295,27179622,77.40899999999999,78.48100000000001,77.311,78.471,12204156,228.86,230.79,228.59,229.8,1714581,135.6,136.79,135.49,136.73,6887349,50.196000000000005,50.512,50.086999999999996,50.333999999999996,5602523,52.413999999999994,52.744,52.317,52.511,12907734
2019-12-24,34.967,35.056,34.897,34.997,13893454,77.361,77.596,77.124,77.252,4655447,227.59,228.55,226.98,228.51,470582,135.05,135.34,134.79,135.29,3380398,50.059,50.157,49.802,49.92,2119959,52.317,52.405,52.108999999999995,52.192,4780109
2019-12-23,34.818000000000005,34.967,34.728,34.946999999999996,34233808,77.331,77.626,77.105,77.419,9418512,228.26,229.08,227.02,227.7,1681926,135.31,135.62,134.61,134.92,9902891,50.137,50.324,49.94,49.95,6648600,51.726000000000006,52.36600000000001,51.638999999999996,52.181999999999995,18188765
2019-12-20,35.016999999999996,35.016999999999996,34.689,34.738,110103678,77.596,77.704,76.712,77.17399999999999,32573823,229.56,229.88,227.23,227.54,3738880,135.73,136.57,134.63,134.96,30500197,50.659,50.659,49.891000000000005,49.92,19032339,52.413999999999994,52.413999999999994,51.464,51.716,68392862
2019-12-19,34.927,35.007,34.669000000000004,34.728,45704835,76.672,77.184,76.619,76.869,13232199,229.55,229.98,227.57,228.54,2434860,135.47,135.93,134.83,135.07,9508871,49.881,50.225,49.777,50.086999999999996,9364194,52.114,52.201,51.803000000000004,52.007,18699357
2019-12-18,34.887,35.046,34.828,34.887,49096764,76.377,76.997,76.33800000000001,76.594,12863612,230.56,230.78,228.54,229.05,2294858,135.86,136.71,135.43,135.75,10557374,50.225,50.343999999999994,49.871,49.891000000000005,9659742,52.812,52.812,52.007,52.04600000000001,19457049
2019-12-17,34.649,35.046,34.52,34.818000000000005,51167875,75.945,76.795,75.817,76.417,14658773,228.11,230.66,227.41,229.75,3612392,135.44,136.36,134.95,135.89,11741955,50.013999999999996,50.442,49.998999999999995,50.126999999999995,10608128,52.473,52.861000000000004,52.356,52.695,17245210
2019-12-16,34.728,34.868,34.48,34.48,51125261,76.043,76.279,75.59100000000001,75.601,14210239,227.11,229.3,226.49,226.65,3239110,136.09,136.53,135.04,135.06,11564737,49.998999999999995,50.343999999999994,49.832,49.95,11177329,52.598,52.909,52.575,52.58,20411555
2019-12-13,34.47,34.738,34.126999999999995,34.222,48858517,75.73899999999999,76.505,74.765,75.09,13679970,225.34,226.6,222.34,223.63,1920179,135.66,136.52,133.96,134.54,10773770,49.968999999999994,50.373000000000005,49.379,49.477,10348383,52.413999999999994,52.773,51.813,52.162,19778293
2019-12-12,33.566,34.584,33.463,34.46,65410183,74.52,76.2,74.333,75.73899999999999,16108851,220.56,225.4,219.26,224.68,2993770,132.26,136.17,131.98,135.73,13957399,48.896,50.097,48.718,49.92,11731852,51.755,52.898999999999994,51.493,52.715,19718651
2019-12-11,33.268,33.546,33.268,33.427,43400347,74.825,74.913,74.215,74.264,10669286,220.9,221.5,219.5,219.85,1789471,132.06,132.78,131.79,131.95,9164589,48.906000000000006,49.034,48.665,48.7,6393409,52.114,52.346000000000004,51.464,51.56100000000001,17359795
2019-12-10,33.188,33.417,33.089,33.317,42253685,73.793,74.972,73.596,74.49,13246362,220.32,221.53,219.21,220.53,1865822,131.04,132.53,130.67,132.27,7660142,48.778,49.166000000000004,48.522,48.916000000000004,10163945,51.871,52.24,51.765,52.065,16457646
2019-12-09,33.288000000000004,33.486,33.223,33.298,33210002,73.90100000000001,74.628,73.80199999999999,74.048,9079230,223.25,223.28,220.42,220.46,2162593,132.39,133.22,132.18,132.18,8721132,48.778,49.143,48.68,48.847,6508690,52.531000000000006,52.894,52.278999999999996,52.288999999999994,15578874
2019-12-06,33.466,33.586,33.357,33.457,51251133,74.638,74.923,74.313,74.52,10050623,218.53,224.03,217.49,223.25,4255595,132.51,133.52,132.41,132.8,10342922,49.063,49.472,48.975,49.043,9634103,52.23,52.763999999999996,52.065,52.725,18897796
2019-12-05,32.95,33.009,32.791,32.88,38553921,73.37899999999999,73.571,73.084,73.439,9747299,215.83,216.31,214.11,215.82,1337701,130.47,131.1,129.99,130.85,9749702,48.394,48.512,48.207,48.325,6783683,51.794,51.911,51.493,51.619,13920967
2019-12-04,32.691,32.909,32.465,32.760999999999996,47223211,72.574,73.321,72.17,72.967,8410278,212.24,215.67,211.09,214.63,1593330,128.22,130.27,127.83,130.15,10493480,47.626000000000005,48.345,47.43899999999999,48.099,8741740,51.00899999999999,51.861000000000004,50.945,51.629,19457186
2019-12-03,32.465,32.514,32.168,32.455,59688413,72.131,72.219,71.266,72.082,14028482,214.12,214.12,208.72,210.95,3299815,127.52,127.8,126.45,127.62,10829195,47.684,47.70399999999999,46.72,47.379,12803026,51.396,51.445,50.586000000000006,50.989,26564062
2019-12-02,33.056999999999995,33.354,32.949,33.037,47760094,74.13600000000001,74.638,73.163,73.252,11285145,219.63,220.45,215.76,216.32,2132090,130.12,130.53,129.17,129.29,8768423,48.827,49.201,48.315,48.335,8242765,52.667,52.792,51.93,51.997,20885313
2019-11-29,32.979,33.126999999999995,32.85,32.929,19734999,74.146,74.507,73.714,73.84100000000001,6355038,219.54,220.65,219.07,220.0,775149,129.68,130.22,129.27,129.57,5808442,48.945,48.965,48.62,48.728,4202238,52.434,53.093,52.434,52.812,10836551
2019-11-27,33.097,33.205999999999996,32.919000000000004,33.028,32471936,74.598,74.835,74.215,74.431,7723321,220.85,221.66,219.28,220.35,1633508,130.1,130.24,129.46,129.87,6719043,48.876000000000005,49.113,48.748000000000005,49.023999999999994,8745062,52.511,52.748999999999995,52.376000000000005,52.695,16863177
2019-11-26,32.989000000000004,33.008,32.736,32.959,51262371,74.54899999999999,74.54899999999999,73.546,74.176,11502774,220.08,220.16,218.53,219.86,1949674,129.63,129.63,128.2,129.48,10670978,49.162,49.17100000000001,48.325,48.66,10529198,52.473,52.483000000000004,52.104,52.181999999999995,18645237
2019-11-25,32.939,33.117,32.864000000000004,33.077,50851890,73.654,74.559,73.596,74.392,11697092,218.32,221.34,218.32,220.15,2207554,129.07,129.88,128.69,129.31,10239625,48.6,49.221000000000004,48.571000000000005,49.201,8594073,52.88,52.88,52.405,52.57,16046560
2019-11-22,32.573,32.929,32.553000000000004,32.791,39244428,72.839,73.645,72.711,73.596,8047638,215.46,218.14,215.46,217.71,1547145,127.99,129.04,127.94,128.62,8305776,48.196999999999996,48.507,48.07899999999999,48.501999999999995,6711692,52.269,52.705,52.177,52.637,14254761
2019-11-21,32.395,32.653,32.247,32.455,43295738,72.819,73.359,72.259,72.642,8733743,216.05,216.76,214.29,215.69,1697521,127.84,128.55,127.24,127.77,7835545,48.501999999999995,48.59,47.99,48.099,8482428,52.211000000000006,52.298,51.726000000000006,51.94,16691213
2019-11-20,32.405,32.445,32.04,32.306,44136103,73.359,73.44800000000001,71.97399999999999,72.652,13023094,215.82,216.91,213.88,215.37,2203407,128.14,128.46,126.8,127.48,11984196,48.217,48.364,47.655,48.355,9279654,52.104,52.23,51.638999999999996,51.92,15462679
2019-11-19,32.731,32.760999999999996,32.435,32.553000000000004,33589588,73.694,73.959,73.202,73.546,9254325,217.99,218.11,215.77,217.48,1838538,128.81,129.07,128.02,128.42,8973797,48.473,48.847,48.463,48.581,7087951,52.463,52.685,52.24,52.395,14887017
2019-11-18,32.475,32.643,32.365,32.573,31516141,73.02600000000001,73.369,72.308,73.134,8674427,217.17,217.39,215.5,217.17,1622440,127.41,128.48,126.85,128.46,8900228,48.099,48.34,47.821999999999996,48.285,6547298,52.211000000000006,52.473,52.027,52.36600000000001,14823437
2019-11-15,32.533,32.573,32.316,32.543,36837759,73.074,73.193,72.426,73.134,10473275,217.44,218.51,216.49,217.69,1713117,127.09,127.38,126.27,127.38,10335209,48.128,48.409,47.98,48.247,6538401,52.152,52.308,51.813,52.172,15700738
